scaffold_number	gene_id	intron_start	intron_end	strand	motif	Annotation	unique_reads	multi_reads	overhang	annotated	novel
DS571185	NA	66169	66225	2	2	0	1	0	17	No	Yes
DS571185	NA	66252	66413	2	2	0	2	0	63	No	Yes
DS571185	NA	66349	66552	2	2	0	1	0	61	No	Yes
DS571185	NA	66731	66788	1	1	0	3	0	26	No	Yes
DS571185	EHI_104680	72263	72321	2	2	0	46	0	75	Yes	No
DS571185	NA	73286	73352	1	1	0	2	0	26	No	Yes
DS571186	EHI_000240	1658	1716	1	1	0	363	0	75	Yes	No
DS571186	NA	1658	1734	1	1	0	2	0	47	No	Yes
DS571186	EHI_000250	2936	2985	1	1	0	148	0	75	Yes	No
DS571186	NA	4458	4513	2	2	0	44	0	74	No	Yes
DS571186	EHI_000270	6409	6463	1	1	0	1	0	50	Yes	No
DS571186	EHI_000280	8440	8489	2	2	0	2	0	65	Yes	No
DS571186	NA	10002	10057	1	1	0	2	0	57	No	Yes
DS571186	EHI_000450	26089	26145	1	1	0	30	0	75	Yes	No
DS571186	NA	32327	32408	2	2	0	1	0	75	No	Yes
DS571186	EHI_000480	32334	32408	2	2	0	17	0	60	Yes	No
DS571186	EHI_000500	34253	34306	1	1	0	6	0	71	Yes	No
DS571186	NA	35008	35085	2	2	0	1	0	27	No	Yes
DS571186	NA	35064	35120	1	1	0	1	0	67	No	Yes
DS571186	NA	35698	35754	0	0	0	6	0	58	No	Yes
DS571186	NA	43994	44053	0	0	0	3	0	32	No	Yes
DS571186	EHI_000580	45390	45445	1	1	0	37	0	75	Yes	No
DS571186	EHI_000600	48159	48214	2	2	0	8	0	65	Yes	No
DS571186	EHI_000630	51066	51109	2	2	0	7	0	55	Yes	No
DS571186	EHI_000640	52203	52248	2	2	0	32	0	53	Yes	No
DS571186	EHI_000670	55885	55941	2	2	0	20	0	74	Yes	No
DS571186	EHI_000670	56034	56090	2	2	0	18	0	75	Yes	No
DS571186	NA	60005	60052	2	4	0	1	0	13	No	Yes
DS571186	NA	81692	81792	1	1	0	1	0	47	No	Yes
DS571187	NA	18780	18872	2	2	0	3	0	35	No	Yes
DS571187	NA	18820	18872	2	2	0	2	0	37	No	Yes
DS571187	EHI_137750	26312	26367	1	1	0	62	0	74	Yes	No
DS571187	NA	26312	26371	1	1	0	1	0	71	No	Yes
DS571187	EHI_137790	33393	33442	1	1	0	5	0	74	Yes	No
DS571187	EHI_137790	39095	39153	1	1	0	41	0	74	Yes	No
DS571187	NA	44050	44113	1	1	0	3	0	46	No	Yes
DS571187	EHI_137830	46993	47042	1	1	0	14	0	69	Yes	No
DS571187	EHI_137860	50152	50200	1	1	0	31	0	37	Yes	No
DS571187	NA	50347	50401	1	1	0	2	0	53	No	Yes
DS571187	EHI_137860	50347	50421	1	1	0	37	0	71	Yes	No
DS571187	NA	59688	59798	1	1	0	1	0	18	No	Yes
DS571187	EHI_137920	59691	59798	1	1	0	102	0	75	Yes	No
DS571187	EHI_137930	61207	61274	2	2	0	57	0	67	Yes	No
DS571187	NA	71319	71381	2	2	0	5	0	24	No	Yes
DS571187	NA	71406	71469	2	2	0	6	0	24	No	Yes
DS571187	EHI_137970	72257	72306	2	2	0	214	0	73	Yes	No
DS571187	EHI_137980	72796	72869	2	2	0	29	0	71	Yes	No
DS571187	EHI_138010	77550	77593	2	2	0	17	0	70	Yes	No
DS571187	EHI_138020	78913	78962	2	2	0	65	0	74	Yes	No
DS571187	EHI_138020	79234	79280	2	2	0	39	0	75	Yes	No
DS571187	NA	83772	83819	1	1	0	1	0	24	No	Yes
DS571187	EHI_138080	87045	87095	1	1	0	149	0	74	Yes	No
DS571188	EHI_124310	15264	15310	1	1	0	30	0	74	Yes	No
DS571188	EHI_124310	15689	15751	1	1	0	21	0	73	Yes	No
DS571188	EHI_124360	21916	21972	2	2	0	54	0	71	Yes	No
DS571188	EHI_124390	24652	24724	1	1	0	6	0	73	Yes	No
DS571188	EHI_124440	38136	38181	1	1	0	18	0	72	Yes	No
DS571188	EHI_124470	43582	43629	2	2	0	17	0	75	Yes	No
DS571188	NA	45291	45409	1	1	0	1	0	53	No	Yes
DS571188	NA	55827	55923	1	1	0	1	0	51	No	Yes
DS571188	EHI_124520	58036	58138	2	2	0	966	0	75	Yes	No
DS571188	NA	58093	58138	2	2	0	2	0	56	No	Yes
DS571189	NA	14061	14183	2	2	0	1	0	73	No	Yes
DS571189	EHI_174660	25414	25460	2	2	0	104	0	73	Yes	No
DS571189	EHI_174660	25546	25610	2	2	0	110	0	75	Yes	No
DS571189	NA	25900	25948	1	1	0	1	0	24	No	Yes
DS571189	EHI_174670	25904	25948	1	1	0	390	0	75	Yes	No
DS571189	EHI_174670	26057	26110	1	1	0	496	0	75	Yes	No
DS571189	NA	31824	31843	2	2	0	1	0	57	No	Yes
DS571189	NA	31824	31863	2	2	0	2	0	70	No	Yes
DS571189	EHI_174890	34055	34116	2	2	0	726	0	75	Yes	No
DS571189	EHI_174900	34809	34864	2	2	0	22	0	69	Yes	No
DS571189	EHI_174910	35666	35717	2	2	0	287	0	74	Yes	No
DS571189	EHI_175000	53083	53156	1	1	0	4	0	31	Yes	No
DS571189	NA	53721	53797	1	1	0	3	0	70	No	Yes
DS571189	NA	53911	53967	1	1	0	7	0	68	No	Yes
DS571189	NA	54231	54295	2	2	0	3	0	51	No	Yes
DS571189	NA	57774	57916	2	2	0	1	0	55	No	Yes
DS571189	NA	57862	57916	2	2	0	3	0	69	No	Yes
DS571189	NA	59753	59785	1	1	0	2	0	63	No	Yes
DS571189	NA	60882	60935	1	1	0	1	0	22	No	Yes
DS571189	NA	61214	61270	1	1	0	2	0	43	No	Yes
DS571189	EHI_175070	63568	63618	2	2	0	73	0	74	Yes	No
DS571189	NA	63582	63618	2	2	0	1	0	35	No	Yes
DS571189	NA	73329	73378	1	1	0	11	0	67	No	Yes
DS571190	NA	1731	1801	2	2	0	13	0	68	No	Yes
DS571190	NA	1935	1988	2	2	0	9	0	56	No	Yes
DS571190	EHI_038540	2421	2470	1	1	0	60	0	75	Yes	No
DS571190	EHI_038570	7716	7774	1	1	0	471	0	75	Yes	No
DS571190	NA	8438	8482	1	1	0	1	0	49	No	Yes
DS571190	EHI_038590	9025	9080	2	2	0	357	0	74	Yes	No
DS571190	NA	14674	14730	1	1	0	19	0	73	No	Yes
DS571190	EHI_038680	19859	19911	2	2	0	39	0	70	Yes	No
DS571190	NA	31721	31789	1	1	0	1	0	45	No	Yes
DS571190	NA	32050	32172	2	2	0	2	0	43	No	Yes
DS571190	EHI_038840	33439	33491	1	1	0	9	0	75	Yes	No
DS571190	EHI_038850	36603	36656	2	2	0	1	0	71	Yes	No
DS571190	EHI_038880	39546	39600	1	1	0	206	0	74	Yes	No
DS571190	EHI_038890	40795	40849	1	1	0	25	0	73	Yes	No
DS571190	EHI_038890	41524	41582	1	1	0	31	0	73	Yes	No
DS571190	EHI_038940	60504	60553	2	2	0	2	0	51	Yes	No
DS571190	EHI_038950	61521	61576	2	2	0	24	0	69	Yes	No
DS571190	NA	66498	66543	1	1	0	39	0	68	No	Yes
DS571190	NA	66726	66809	1	1	0	147	0	74	No	Yes
DS571190	NA	67753	67871	1	1	0	1	0	42	No	Yes
DS571190	NA	67946	67971	0	0	0	3	0	74	No	Yes
DS571190	EHI_038980	69441	69489	1	1	0	10	0	69	Yes	No
DS571190	EHI_038980	69569	69619	1	1	0	14	0	64	Yes	No
DS571190	EHI_038980	69766	69825	1	1	0	19	0	74	Yes	No
DS571190	EHI_038980	70024	70081	1	1	0	22	0	72	Yes	No
DS571190	NA	71480	71534	2	2	0	1	0	49	No	Yes
DS571190	EHI_039030	74535	74590	2	2	0	5	0	44	Yes	No
DS571190	EHI_039030	74926	74971	2	2	0	1	0	26	Yes	No
DS571190	EHI_039080	81318	81371	1	1	0	15	0	69	Yes	No
DS571190	EHI_039080	81468	81524	1	1	0	7	0	72	Yes	No
DS571191	NA	1604	1654	1	1	0	1	0	38	No	Yes
DS571191	NA	3201	3252	1	1	0	1	0	49	No	Yes
DS571191	EHI_194075	8007	8082	1	1	0	99	0	74	Yes	No
DS571191	NA	12262	12361	1	1	0	1	0	66	No	Yes
DS571191	NA	13908	13992	0	0	0	3	0	64	No	Yes
DS571191	EHI_194220	16234	16286	2	2	0	448	0	74	Yes	No
DS571191	EHI_194220	16898	16987	2	2	0	477	0	74	Yes	No
DS571191	NA	17535	17596	1	1	0	13	0	75	No	Yes
DS571191	NA	18044	18098	1	1	0	1	0	18	No	Yes
DS571191	EHI_194260	19737	19781	1	1	0	35	0	65	Yes	No
DS571191	NA	21746	21958	0	0	0	4	0	74	No	Yes
DS571191	EHI_194280	22635	22692	1	1	0	75	0	74	Yes	No
DS571191	EHI_194280	22794	22842	1	1	0	50	0	73	Yes	No
DS571191	EHI_194350	34143	34197	2	2	0	14	0	71	Yes	No
DS571191	EHI_194370	37596	37649	1	1	0	74	0	75	Yes	No
DS571191	NA	38609	38680	1	1	0	2	0	28	No	Yes
DS571191	NA	38884	39033	1	1	0	1	0	41	No	Yes
DS571191	EHI_194380	39132	39179	1	1	0	176	0	74	Yes	No
DS571191	EHI_194390	39942	39988	1	1	0	501	0	75	Yes	No
DS571191	EHI_194400	40850	40941	2	2	0	240	0	75	Yes	No
DS571191	EHI_194420	43631	43679	2	2	0	24	0	74	Yes	No
DS571191	NA	43747	43828	2	2	0	1	0	67	No	Yes
DS571191	EHI_194420	43776	43828	2	2	0	27	0	69	Yes	No
DS571191	NA	45308	45361	2	2	0	1	0	49	No	Yes
DS571191	EHI_194440	45310	45361	2	2	0	38	0	63	Yes	No
DS571191	EHI_194470	49147	49232	1	1	0	128	0	74	Yes	No
DS571191	NA	54340	54395	2	2	0	14	0	25	No	Yes
DS571191	NA	56389	56436	1	1	0	5	0	71	No	Yes
DS571191	NA	61195	61387	1	1	0	2	0	29	No	Yes
DS571191	NA	63090	63155	1	1	0	1	0	57	No	Yes
DS571191	NA	69748	69816	1	1	0	4	0	33	No	Yes
DS571191	EHI_194590	70619	70700	2	2	0	5	0	68	Yes	No
DS571191	NA	70625	70700	2	2	0	2	0	39	No	Yes
DS571192	NA	6623	6678	2	2	0	15	0	17	No	Yes
DS571192	NA	6628	6678	2	2	0	1	0	28	No	Yes
DS571192	EHI_065490	8294	8376	2	2	0	235	0	64	Yes	No
DS571192	EHI_065500	10488	10534	2	2	0	14	0	70	Yes	No
DS571192	NA	23896	24073	0	0	0	7	0	71	No	Yes
DS571192	NA	23918	23950	2	6	0	1	0	34	No	Yes
DS571192	NA	24631	24698	2	2	0	2	0	25	No	Yes
DS571192	NA	47105	47150	2	2	0	1	0	42	No	Yes
DS571192	NA	59455	59502	2	2	0	1	0	57	No	Yes
DS571192	EHI_065780	59455	59506	2	2	0	532	0	71	Yes	No
DS571192	NA	59455	59508	2	2	0	7	0	45	No	Yes
DS571192	NA	59926	59973	1	1	0	12	0	50	No	Yes
DS571192	EHI_065790	59926	60061	1	1	0	134	0	74	Yes	No
DS571192	NA	60326	60398	2	2	0	3	0	75	No	Yes
DS571192	NA	64853	64907	2	2	0	1	0	19	No	Yes
DS571192	EHI_065840	64855	64907	2	2	0	230	0	74	Yes	No
DS571192	EHI_065870	72027	72095	1	1	0	97	0	72	Yes	No
DS571192	NA	72027	72099	1	1	0	2	0	52	No	Yes
DS571192	NA	73600	73644	1	1	0	1	0	53	No	Yes
DS571193	NA	1713	1809	2	2	0	4	0	54	No	Yes
DS571193	EHI_134480	23313	23359	2	2	0	91	0	75	Yes	No
DS571193	EHI_134480	23741	23788	2	2	0	67	0	75	Yes	No
DS571193	EHI_134630	36266	36319	1	1	0	30	0	74	Yes	No
DS571193	EHI_134650	39592	39646	2	2	0	39	0	72	Yes	No
DS571193	NA	47319	47372	1	1	0	5	0	68	No	Yes
DS571193	NA	63665	63717	1	1	0	4	0	71	No	Yes
DS571193	EHI_134820	67586	67640	2	2	0	18	0	74	Yes	No
DS571193	NA	73382	73426	1	1	0	1	0	52	No	Yes
DS571194	EHI_021210	3919	4003	2	2	0	26	0	75	Yes	No
DS571194	EHI_021230	7812	7890	1	1	0	54	0	72	Yes	No
DS571194	NA	15576	15868	2	2	0	2	0	28	No	Yes
DS571194	NA	35750	35799	1	1	0	1	0	60	No	Yes
DS571194	NA	35750	35803	1	1	0	93	0	73	No	Yes
DS571194	NA	35750	35884	1	1	0	1	0	68	No	Yes
DS571194	EHI_021340	36741	36784	1	1	0	418	0	75	Yes	No
DS571194	NA	36741	36788	1	1	0	2	0	43	No	Yes
DS571194	NA	46808	46903	2	2	0	1	0	31	No	Yes
DS571194	NA	47420	47466	1	1	0	2	0	20	No	Yes
DS571194	NA	56114	56167	1	1	0	17	0	70	No	Yes
DS571194	NA	61998	62046	1	1	0	2	0	13	No	Yes
DS571194	NA	63919	64048	1	1	0	12	0	73	No	Yes
DS571194	EHI_021530	69784	69845	1	1	0	6	0	71	Yes	No
DS571195	EHI_004740	10026	10083	2	2	0	5	0	33	Yes	No
DS571195	EHI_004770	14005	14091	2	2	0	87	0	73	Yes	No
DS571195	NA	14688	14730	1	1	0	2	0	75	No	Yes
DS571195	EHI_004780	14688	14743	1	1	0	62	0	74	Yes	No
DS571195	NA	15572	15631	2	2	0	2	0	69	No	Yes
DS571195	EHI_004790	16571	16625	1	1	0	87	0	65	Yes	No
DS571195	NA	17657	17714	2	2	0	1	0	31	No	Yes
DS571195	EHI_004850	26386	26430	1	1	0	28	0	71	Yes	No
DS571195	EHI_004855	28282	28345	1	1	0	18	0	73	Yes	No
DS571195	EHI_004860	29045	29133	1	1	0	260	0	75	Yes	No
DS571195	NA	32796	32848	1	1	0	1	0	25	No	Yes
DS571195	NA	33550	33606	2	2	0	1	0	33	No	Yes
DS571195	EHI_004980	46756	46841	1	1	0	77	0	73	Yes	No
DS571195	NA	46930	47019	2	2	0	16	0	74	No	Yes
DS571195	NA	46942	47019	2	2	0	1	0	68	No	Yes
DS571195	EHI_005010	50919	51004	2	2	0	259	0	74	Yes	No
DS571195	EHI_005010	51088	51173	2	2	0	391	0	75	Yes	No
DS571195	EHI_005010	51276	51329	2	2	0	424	0	62	Yes	No
DS571195	EHI_005010	51390	51445	2	2	0	220	0	34	Yes	No
DS571195	NA	59992	60057	2	2	0	1	0	61	No	Yes
DS571195	EHI_005070	60000	60057	2	2	0	158	0	75	Yes	No
DS571195	EHI_005070	60216	60278	2	2	0	93	0	26	Yes	No
DS571195	NA	72364	72473	2	2	0	1	0	26	No	Yes
DS571195	NA	72394	72538	0	0	0	3	0	48	No	Yes
DS571196	EHI_064490	26426	26472	1	1	0	4	0	29	Yes	No
DS571196	EHI_064490	26677	26734	1	1	0	1	0	28	Yes	No
DS571196	EHI_064500	33031	33082	1	1	0	6	0	66	Yes	No
DS571196	EHI_064520	39067	39134	2	2	0	3	0	68	Yes	No
DS571196	EHI_064550	43155	43206	1	1	0	61	0	74	Yes	No
DS571196	EHI_064600	48420	48481	2	2	0	1	0	67	Yes	No
DS571196	EHI_064600	48844	48893	2	2	0	1	0	20	Yes	No
DS571196	EHI_064640	58551	58601	1	1	0	603	0	75	Yes	No
DS571196	NA	58551	58603	1	1	0	1	0	67	No	Yes
DS571196	EHI_064660	60651	60697	1	1	0	54	0	72	Yes	No
DS571196	EHI_064670	62770	62820	2	2	0	3	0	44	Yes	No
DS571196	EHI_064720	73234	73276	2	2	0	30	0	70	Yes	No
DS571196	EHI_064720	73900	73974	2	2	0	24	0	75	Yes	No
DS571197	NA	7217	7252	0	0	0	3	0	52	No	Yes
DS571197	EHI_006680	9708	9753	1	1	0	1	0	46	Yes	No
DS571197	NA	10145	10210	2	2	0	1	0	24	No	Yes
DS571197	NA	16992	17041	2	2	0	1	0	65	No	Yes
DS571197	NA	18787	18819	2	2	0	1	0	31	No	Yes
DS571197	EHI_006760	25569	25626	1	1	0	3	0	60	Yes	No
DS571197	EHI_006770	26704	26749	2	2	0	2	0	38	Yes	No
DS571197	NA	40841	40926	1	1	0	1	0	28	No	Yes
DS571197	NA	40841	41041	1	1	0	1	0	66	No	Yes
DS571197	NA	42349	42436	2	2	0	1	0	67	No	Yes
DS571197	EHI_006880	44776	44829	2	2	0	37	0	66	Yes	No
DS571197	NA	44779	44829	2	2	0	48	0	74	No	Yes
DS571197	EHI_006880	44967	45107	2	2	0	181	0	75	Yes	No
DS571197	NA	50845	50899	1	1	0	38	0	72	No	Yes
DS571197	EHI_006940	53338	53483	2	2	0	416	0	75	Yes	No
DS571197	NA	53433	53483	2	2	0	2	0	75	No	Yes
DS571197	NA	57877	57988	1	1	0	2	0	32	No	Yes
DS571197	NA	57998	58234	2	2	0	1	0	24	No	Yes
DS571197	NA	58094	58114	1	5	0	1	0	34	No	Yes
DS571197	NA	58258	58978	2	2	0	1	0	61	No	Yes
DS571197	NA	58625	59014	2	2	0	1	0	17	No	Yes
DS571197	NA	58780	58938	1	1	0	3	0	30	No	Yes
DS571197	NA	58814	58897	1	1	0	2	0	72	No	Yes
DS571197	NA	59135	59182	2	2	0	1	0	69	No	Yes
DS571197	NA	59135	59386	2	2	0	1	0	12	No	Yes
DS571197	NA	59936	60020	1	5	0	3	0	74	No	Yes
DS571197	NA	60311	60333	0	0	0	3	0	50	No	Yes
DS571197	NA	64941	64996	2	2	0	3	0	42	No	Yes
DS571197	NA	65255	65386	2	2	0	182	0	75	No	Yes
DS571198	NA	5258	5287	2	2	0	1	0	57	No	Yes
DS571198	EHI_024360	8822	8870	2	2	0	12	0	73	Yes	No
DS571198	EHI_024370	9425	9467	1	1	0	35	0	48	Yes	No
DS571198	EHI_024370	9819	9873	1	1	0	29	0	73	Yes	No
DS571198	EHI_024380	11132	11189	2	2	0	113	0	75	Yes	No
DS571198	NA	11354	11401	2	2	0	97	0	75	No	Yes
DS571198	EHI_024390	12419	12474	2	2	0	28	0	75	Yes	No
DS571198	NA	16365	16423	1	1	0	1	0	30	No	Yes
DS571198	NA	17828	17976	2	2	0	3	0	70	No	Yes
DS571198	NA	20200	20251	1	1	0	1	0	42	No	Yes
DS571198	EHI_024450	23380	23443	2	2	0	22	0	74	Yes	No
DS571198	EHI_024480	27847	27893	1	1	0	6	0	42	Yes	No
DS571198	NA	30048	30118	1	1	0	2	0	17	No	Yes
DS571198	EHI_024520	40569	40621	1	1	0	9	0	71	Yes	No
DS571198	EHI_024570	51251	51299	2	2	0	5	0	46	Yes	No
DS571198	NA	64481	64526	1	1	0	3	0	62	No	Yes
DS571198	NA	69748	69814	2	2	0	2	0	15	No	Yes
DS571198	EHI_024670	71120	71173	1	1	0	72	0	74	Yes	No
DS571198	NA	71604	71655	1	1	0	2	0	40	No	Yes
DS571198	NA	72902	72972	2	2	0	4	0	46	No	Yes
DS571199	NA	6669	6719	1	1	0	1	0	30	No	Yes
DS571199	EHI_008350	6669	6732	1	1	0	5	0	74	Yes	No
DS571199	NA	10306	10344	1	1	0	2	0	36	No	Yes
DS571199	NA	11203	11458	1	1	0	1	0	66	No	Yes
DS571199	EHI_008400	15867	15917	1	1	0	54	0	68	Yes	No
DS571199	EHI_008430	21264	21350	1	1	0	5	0	62	Yes	No
DS571199	NA	23625	23676	1	1	0	59	0	73	No	Yes
DS571199	NA	33406	33477	2	2	0	2	0	73	No	Yes
DS571199	NA	37460	37603	2	2	0	1	0	24	No	Yes
DS571199	EHI_008660	42518	42582	1	1	0	94	0	75	Yes	No
DS571199	EHI_008660	42727	42909	1	1	0	54	0	72	Yes	No
DS571199	EHI_008680	48021	48072	1	1	0	11	0	68	Yes	No
DS571199	NA	48729	48832	1	1	0	2	0	46	No	Yes
DS571199	EHI_008690	48729	48892	1	1	0	18	0	72	Yes	No
DS571199	EHI_008750	60063	60112	1	1	0	27	0	74	Yes	No
DS571199	NA	60247	60295	1	1	0	2	0	66	No	Yes
DS571199	EHI_008760	64722	64773	1	1	0	50	0	71	Yes	No
DS571200	NA	5903	5952	2	2	0	2	0	43	No	Yes
DS571200	NA	17165	17376	2	2	0	1	0	47	No	Yes
DS571200	NA	17454	17541	2	2	0	1	0	26	No	Yes
DS571200	NA	30613	30667	2	2	0	13	0	72	No	Yes
DS571200	NA	31110	31270	1	1	0	1	0	63	No	Yes
DS571200	EHI_009940	31110	31296	1	1	0	471	0	75	Yes	No
DS571200	NA	32171	32503	2	2	0	1	0	63	No	Yes
DS571200	EHI_009970	40199	40251	1	1	0	10	0	67	Yes	No
DS571200	NA	46370	46454	2	2	0	1	0	12	No	Yes
DS571200	EHI_010030	46405	46454	2	2	0	225	0	74	Yes	No
DS571200	NA	46405	46460	2	2	0	4	0	51	No	Yes
DS571200	EHI_010040	47836	47899	1	1	0	56	0	75	Yes	No
DS571200	NA	48833	48860	2	2	0	1	0	47	No	Yes
DS571200	NA	48854	48934	1	1	0	1	0	68	No	Yes
DS571200	NA	48866	48893	2	2	0	2	0	58	No	Yes
DS571200	NA	48881	48934	1	1	0	2	0	61	No	Yes
DS571200	NA	48887	48914	2	2	0	2	0	48	No	Yes
DS571200	NA	48908	48934	1	1	0	36	0	64	No	Yes
DS571200	NA	48920	48967	2	2	0	3	0	63	No	Yes
DS571200	NA	51852	51921	2	2	0	1	0	70	No	Yes
DS571200	NA	51865	51921	2	2	0	2	0	74	No	Yes
DS571200	EHI_010060	51871	51921	2	2	0	558	0	75	Yes	No
DS571200	EHI_010080	54538	54598	1	1	0	12	0	74	Yes	No
DS571200	NA	54823	54875	1	1	0	1	0	66	No	Yes
DS571200	EHI_010120	62024	62072	1	1	0	9	0	59	Yes	No
DS571200	NA	64678	64737	2	2	0	1	0	34	No	Yes
DS571201	NA	8099	8171	2	2	0	3	0	66	No	Yes
DS571201	EHI_100260	19049	19107	1	1	0	6	0	64	Yes	No
DS571201	EHI_100260	19214	19274	1	1	0	6	0	66	Yes	No
DS571201	EHI_100290	24901	24962	2	2	0	108	0	74	Yes	No
DS571201	NA	24918	24962	2	2	0	1	0	71	No	Yes
DS571201	NA	32102	32156	2	2	0	2	0	58	No	Yes
DS571201	NA	43980	44030	2	2	0	1	0	31	No	Yes
DS571201	NA	46130	46219	0	0	0	3	0	41	No	Yes
DS571201	NA	48052	48126	2	4	0	1	0	67	No	Yes
DS571201	NA	61571	61714	2	2	0	2	0	69	No	Yes
DS571201	EHI_100440	61630	61714	2	2	0	30	0	74	Yes	No
DS571201	EHI_100440	61941	62053	2	2	0	18	0	58	Yes	No
DS571201	EHI_100450	62749	62971	1	1	0	38	0	73	Yes	No
DS571201	EHI_100460	64157	64234	2	2	0	36	0	73	Yes	No
DS571201	EHI_100460	64519	64604	2	2	0	53	0	74	Yes	No
DS571201	NA	67911	67972	1	1	0	2	0	32	No	Yes
DS571201	EHI_100480	67911	67977	1	1	0	245	0	75	Yes	No
DS571201	EHI_100480	68231	68284	1	1	0	167	0	74	Yes	No
DS571201	EHI_100500	69622	69686	1	1	0	14	0	72	Yes	No
DS571201	EHI_100500	69954	70004	1	1	0	4	0	71	Yes	No
DS571201	EHI_100500	70551	70604	1	1	0	9	0	71	Yes	No
DS571201	NA	71183	71234	2	2	0	40	0	73	No	Yes
DS571202	EHI_015230	14035	14080	1	1	0	97	0	73	Yes	No
DS571202	NA	14035	14090	1	1	0	1	0	59	No	Yes
DS571202	NA	14035	14094	1	1	0	1	0	53	No	Yes
DS571202	EHI_015230	14322	14371	1	1	0	71	0	71	Yes	No
DS571202	NA	14657	14708	1	1	0	2	0	62	No	Yes
DS571202	EHI_015230	14657	14724	1	1	0	65	0	74	Yes	No
DS571202	EHI_015250	20909	20963	1	1	0	78	0	74	Yes	No
DS571202	NA	23717	23769	2	2	0	1	0	27	No	Yes
DS571202	NA	30854	30913	2	2	0	1	0	27	No	Yes
DS571202	EHI_015300	30861	30913	2	2	0	836	0	74	Yes	No
DS571202	NA	30874	30927	1	1	0	2	0	68	No	Yes
DS571202	EHI_015340	35424	35469	2	2	0	2	0	74	Yes	No
DS571202	EHI_015350	36139	36223	1	1	0	6	0	57	Yes	No
DS571202	EHI_015420	58964	59017	1	1	0	97	0	74	Yes	No
DS571202	NA	62788	62866	1	1	0	1	0	55	No	Yes
DS571202	NA	62788	62899	1	1	0	7	0	51	No	Yes
DS571202	NA	62844	62899	1	1	0	1	0	51	No	Yes
DS571202	NA	63611	63649	1	1	0	2	0	66	No	Yes
DS571202	EHI_015440	63611	63673	1	1	0	196	0	70	Yes	No
DS571203	EHI_134950	5521	5580	2	2	0	16	0	72	Yes	No
DS571203	EHI_134950	5740	5786	2	2	0	11	0	67	Yes	No
DS571203	NA	6252	6297	1	1	0	9	0	74	No	Yes
DS571203	EHI_134970	8550	8602	2	2	0	51	0	72	Yes	No
DS571203	NA	9865	9981	1	1	0	1	0	60	No	Yes
DS571203	EHI_134980	11682	11760	2	2	0	20	0	75	Yes	No
DS571203	NA	16128	16182	1	1	0	2	0	53	No	Yes
DS571203	NA	16128	16203	1	1	0	1	0	29	No	Yes
DS571203	NA	16128	16211	1	1	0	4	0	73	No	Yes
DS571203	EHI_135010	18709	18768	1	1	0	2	0	71	Yes	No
DS571203	EHI_135050	30451	30514	2	2	0	9	0	75	Yes	No
DS571203	EHI_135050	30870	30922	2	2	0	24	0	73	Yes	No
DS571203	EHI_135050	31349	31407	2	2	0	20	0	75	Yes	No
DS571203	EHI_135070	33216	33269	2	2	0	30	0	73	Yes	No
DS571203	EHI_135070	33503	33578	2	2	0	47	0	75	Yes	No
DS571203	EHI_135070	33711	33782	2	2	0	33	0	72	Yes	No
DS571203	NA	39839	39947	0	0	0	3	0	48	No	Yes
DS571203	NA	49089	49137	2	2	0	4	0	68	No	Yes
DS571203	NA	49268	49319	1	1	0	1	0	36	No	Yes
DS571203	NA	54808	54907	2	2	0	1	0	44	No	Yes
DS571203	NA	54829	54907	2	2	0	2	0	30	No	Yes
DS571203	EHI_135200	55597	55644	2	2	0	79	0	74	Yes	No
DS571203	NA	56368	56426	1	1	0	2	0	41	No	Yes
DS571203	NA	56970	57018	1	1	0	22	0	73	No	Yes
DS571204	EHI_104930	7511	7557	2	2	0	4	0	72	Yes	No
DS571204	NA	7743	7818	2	2	0	1	0	38	No	Yes
DS571204	NA	8157	8222	1	1	0	5	0	13	No	Yes
DS571204	EHI_104940	8801	8845	2	2	0	78	0	75	Yes	No
DS571204	NA	9446	9499	2	2	0	31	0	70	No	Yes
DS571204	EHI_104950	10063	10118	1	1	0	90	0	72	Yes	No
DS571204	NA	16806	16857	1	1	0	1	0	58	No	Yes
DS571204	NA	16806	16872	1	1	0	39	0	75	No	Yes
DS571204	NA	16806	16906	1	1	0	1	0	12	No	Yes
DS571204	NA	20761	20805	2	2	0	123	0	75	No	Yes
DS571204	NA	21073	21123	1	1	0	1	0	14	No	Yes
DS571204	NA	21209	21257	1	1	0	39	0	73	No	Yes
DS571204	EHI_105110	21375	21421	1	1	0	138	0	73	Yes	No
DS571204	NA	21375	21435	1	1	0	1	0	23	No	Yes
DS571204	EHI_105160	27976	28040	1	1	0	2	0	65	Yes	No
DS571204	NA	30169	30238	1	1	0	8	0	23	No	Yes
DS571204	NA	30495	30548	1	1	0	1	0	13	No	Yes
DS571204	EHI_105190	30969	31042	1	1	0	15	0	70	Yes	No
DS571204	EHI_105190	32075	32135	1	1	0	11	0	73	Yes	No
DS571204	NA	35652	35737	2	2	0	2	0	58	No	Yes
DS571204	EHI_105230	37096	37151	2	2	0	10	0	66	Yes	No
DS571204	EHI_105280	46317	46366	2	2	0	72	0	75	Yes	No
DS571204	NA	46317	46369	2	2	0	1	0	56	No	Yes
DS571204	EHI_105280	46452	46505	2	2	0	1	0	29	Yes	No
DS571204	EHI_105290	47048	47096	2	2	0	6	0	59	Yes	No
DS571204	EHI_105290	47427	47483	2	2	0	4	0	39	Yes	No
