Scaffold,Intron_S,Intron_E,strand,motif,Annotation,unique_reads,multi_reads,overhang
DS571207,28044,28095,1,1,0,12,0,70
DS571207,31887,31936,2,2,0,10,0,65
DS571207,32402,32448,2,2,0,10,0,55
DS571207,32577,32638,2,2,0,6,0,74
DS571207,36496,36551,1,1,0,120,0,75
DS571207,36906,36958,1,1,0,39,0,51
DS571207,37152,37196,1,1,0,33,0,57
DS571207,37346,37391,1,1,0,16,0,61
DS571207,40729,40783,1,1,0,120,0,51
DS571207,46753,46791,1,1,0,1,0,61
DS571207,46753,46812,1,1,0,107,0,73
DS571207,56871,56917,1,1,0,30,0,73
DS571207,56871,56919,1,1,0,2,0,50
DS571207,58063,58199,1,1,0,1,0,66
DS571207,60970,61019,1,1,0,9,0,52
DS571207,68403,68458,2,2,0,3,0,47
DS571208,4720,4874,1,1,0,1,0,74
DS571208,5398,5453,2,2,0,4,0,58
DS571208,5402,5453,2,2,0,82,0,75
DS571208,6372,6451,2,2,0,1,0,46
DS571208,6884,6935,1,1,0,4,0,41
DS571208,7208,7264,2,2,0,16,0,62
DS571208,14668,14723,1,1,0,1,0,68
DS571208,14697,14743,2,2,0,1,0,50
DS571208,14794,14849,2,2,0,500,0,41
DS571208,34676,34723,2,2,0,2,0,50
DS571208,34724,34747,2,2,0,4,0,17
DS571208,34724,34855,2,2,0,1,0,40
DS571208,34724,34903,2,2,0,1,0,57
DS571208,42481,42528,1,1,0,59,0,74
DS571208,54128,54185,1,1,0,34,0,75
DS571209,18601,18811,1,1,0,1,0,68
DS571209,22836,22911,2,2,0,3,0,69
DS571209,22852,22911,2,2,0,1091,0,75
DS571209,43476,43567,1,1,0,8,0,57
DS571209,47931,48003,2,2,0,1,0,72
DS571209,47942,48003,2,2,0,2,0,54
DS571209,60614,60797,2,2,0,1,0,12
DS571209,60676,60763,2,2,0,1,0,27
DS571209,60737,60871,2,2,0,1,0,24
DS571209,60797,60980,2,2,0,1,0,17
DS571210,38294,38340,2,2,0,367,0,75
DS571210,38453,38512,2,2,0,1,0,17
DS571210,38457,38512,2,2,0,267,0,56
DS571210,38549,38602,2,2,0,1,0,22
DS571210,48048,48133,2,2,0,26,0,68
DS571210,48280,48366,2,2,0,29,0,74
DS571211,519,572,2,2,0,2,0,74
DS571211,9806,9860,2,2,0,1,0,45
DS571211,9806,9883,2,2,0,934,0,69
DS571211,16874,16940,1,1,0,13,0,74
DS571211,16874,16946,1,1,0,1,0,62
DS571211,35699,35806,1,1,0,21,0,75
DS571211,40691,40749,2,2,0,30,0,66
DS571211,48594,48621,1,1,0,1,0,20
DS571211,48911,48989,1,1,0,1,0,65
DS571211,49315,49383,2,2,0,1,0,21
DS571211,51740,51796,2,2,0,83,0,74
DS571211,61033,61111,1,1,0,2,0,27
DS571211,61139,61204,1,1,0,12,0,62
DS571212,6411,6565,0,0,0,5,0,69
DS571212,7457,8204,1,1,0,1,0,44
DS571212,26613,26668,2,2,0,1,0,44
DS571212,48714,48807,2,2,0,1,0,73
DS571212,55063,55109,1,1,0,4,0,68
DS571212,55063,55121,1,1,0,1,0,13
DS571213,8124,8196,1,1,0,61,0,73
DS571213,13385,13442,2,2,0,60,0,74
DS571213,13900,13944,1,1,0,7,0,63
DS571213,14737,14783,1,1,0,1,0,21
DS571213,14737,14798,1,1,0,9,0,70
DS571213,19433,19481,1,1,0,47,0,64
DS571213,20814,20872,2,2,0,2,0,32
DS571213,21439,21502,2,2,0,5,0,71
DS571213,29571,29625,2,2,0,22,0,67
DS571213,30237,30291,2,2,0,1,0,17
DS571213,33411,33484,1,1,0,1,0,35
DS571213,34568,34626,1,1,0,4,0,73
DS571213,34714,34800,2,2,0,99,0,74
DS571213,44442,44501,2,2,0,1,0,30
DS571213,44631,44708,2,2,0,2,0,23
DS571213,51599,52090,1,1,0,1,0,50
DS571214,19573,19639,2,2,0,82,0,74
DS571214,19744,19808,2,2,0,99,0,74
DS571214,26235,26295,2,2,0,128,0,63
DS571214,26354,26445,2,2,0,185,0,58
DS571214,26503,26564,2,2,0,157,0,68
DS571214,26519,26564,2,2,0,4,0,73
DS571214,26691,26798,2,2,0,1,0,67
DS571214,27510,27567,1,1,0,3,0,71
DS571214,36330,36530,2,2,0,1,0,70
DS571214,40421,40547,2,2,0,2,0,72
DS571214,41205,41253,1,1,0,44,0,73
DS571214,41865,41935,1,1,0,1,0,48
DS571214,42394,42774,1,1,0,1,0,71
DS571214,42783,42806,1,1,0,13,0,21
DS571214,42783,42854,1,1,0,1,0,39
DS571214,42831,42902,1,1,0,1,0,46
DS571214,43322,44289,1,1,0,1,0,38
DS571214,43324,44257,1,1,0,1,0,29
DS571214,44316,44339,1,1,0,5,0,32
DS571214,44316,44363,1,1,0,3,0,27
DS571214,44316,44411,1,1,0,1,0,13
DS571214,44340,44387,1,1,0,1,0,39
DS571214,44364,44435,1,1,0,2,0,64
DS571214,44388,44435,1,1,0,1,0,26
DS571214,44436,44459,1,1,0,12,0,73
DS571214,44436,44483,1,1,0,12,0,53
DS571214,44436,44507,1,1,0,2,0,53
DS571214,44436,44627,1,1,0,5,0,38
DS571214,44460,44494,1,1,0,1,0,22
DS571214,44460,44518,1,1,0,1,0,13
DS571214,44460,44531,1,1,0,5,0,59
DS571214,44484,44507,1,1,0,1,0,38
DS571214,44484,44531,1,1,0,2,0,52
DS571214,44532,44555,1,1,0,2,0,59
DS571214,44532,44579,1,1,0,14,0,68
DS571214,44532,44627,1,1,0,1,0,33
DS571214,44556,44603,1,1,0,3,0,42
DS571214,46605,46693,1,1,0,1,0,75
DS571215,9200,9229,2,4,0,1,0,64
DS571215,9560,9607,0,0,0,7,0,58
DS571215,9793,9912,0,0,0,3,0,60
DS571215,11299,11351,1,1,0,5,0,35
DS571215,12717,12765,2,2,0,131,0,70
DS571215,12897,12947,2,2,0,13,0,73
DS571215,12904,12947,2,2,0,169,0,75
DS571215,13054,13120,1,1,0,6,0,70
DS571215,13054,13126,1,1,0,6,0,69
DS571215,13054,13142,1,1,0,1,0,30
DS571215,13054,13157,1,1,0,2,0,72
DS571215,15629,15687,2,2,0,154,0,75
DS571215,15928,15976,2,2,0,23,0,66
DS571215,25200,25253,1,1,0,2,0,74
DS571215,25866,25924,1,1,0,214,0,74
DS571215,26337,26385,1,1,0,1,0,12
DS571215,26337,26399,1,1,0,26,0,24
DS571215,27428,27481,1,5,0,2,0,44
DS571215,32122,32173,2,2,0,56,0,71
DS571215,35369,35429,1,1,0,2,0,21
DS571215,49985,50031,1,1,0,9,0,67
DS571215,51922,51941,1,1,0,1,0,21
DS571215,56531,56584,2,2,0,30,0,73
DS571215,59225,59296,2,2,0,2,0,59
DS571216,17197,17336,1,1,0,1,0,61
DS571216,17226,17287,1,1,0,22,0,75
DS571216,17501,17549,1,1,0,43,0,74
DS571216,22544,22582,0,0,0,3,0,42
DS571216,30415,30475,2,2,0,58,0,74
DS571216,30415,30479,2,2,0,1,0,51
DS571216,38217,38302,2,2,0,1,0,30
DS571216,38755,38806,2,2,0,53,0,75
DS571216,39037,39098,2,2,0,63,0,73
DS571216,43327,43376,1,1,0,3,0,18
DS571216,43427,43489,1,1,0,1,0,39
DS571216,43430,43489,1,1,0,82,0,70
DS571216,45636,45695,1,1,0,1,0,45
DS571216,46450,46506,1,1,0,3,0,31
DS571216,46450,46515,1,1,0,1,0,35
DS571217,1520,1571,1,1,0,1,0,20
DS571217,1837,1890,1,1,0,5,0,71
DS571217,2059,2144,1,1,0,3,0,63
DS571217,2096,2144,1,1,0,16,0,60
DS571217,11373,11428,1,1,0,2,0,70
DS571217,18024,18076,2,2,0,3,0,49
DS571217,19081,19141,2,2,0,25,0,73
DS571217,19437,19494,2,2,0,60,0,75
DS571217,25582,25635,2,2,0,14,0,71
DS571217,30542,30592,2,2,0,8,0,72
DS571217,53321,53371,2,2,0,7,0,57
DS571217,54068,54125,2,2,0,13,0,69
DS571217,54446,54503,2,2,0,1,0,73
DS571217,56549,57181,0,0,0,7,0,71
DS571217,56985,57011,0,0,0,3,0,58
DS571218,9301,9385,2,2,0,11,0,70
DS571218,9524,9583,2,2,0,13,0,74
DS571218,11547,11609,1,1,0,14,0,68
DS571218,26464,26567,1,1,0,11,0,71
DS571218,27387,27439,1,1,0,229,0,75
DS571218,27387,27446,1,1,0,1,0,64
DS571218,56448,56493,1,1,0,35,0,69
DS571218,56448,56518,1,1,0,1,0,35
DS571218,56448,56524,1,1,0,1,0,15
DS571219,22890,22946,2,2,0,16,0,66
DS571219,25941,25994,2,2,0,2,0,60
DS571219,25951,25994,2,2,0,34,0,74
DS571219,34477,34565,1,1,0,1,0,45
DS571219,34487,34554,2,2,0,37,0,74
DS571219,36095,36141,2,2,0,75,0,71
DS571219,42107,42172,2,2,0,398,0,74
DS571219,42127,42172,2,2,0,1,0,47
DS571219,44001,44323,2,2,0,7,0,73
DS571219,44155,44351,1,5,0,1,0,52
DS571219,44247,44323,2,2,0,3,0,65
DS571219,54120,54179,2,2,0,18,0,73
DS571219,60451,60512,1,1,0,8,0,73
DS571220,9553,9601,1,1,0,2,0,62
DS571220,9692,9741,1,1,0,1,0,71
DS571220,19055,19101,2,2,0,34,0,75
DS571220,19866,19935,2,2,0,57,0,74
DS571220,19889,19935,2,2,0,1,0,40
DS571220,25280,25558,0,0,0,27,0,73
DS571220,28976,29040,2,2,0,62,0,71
DS571220,30479,30556,2,2,0,2,0,44
DS571220,33698,33758,2,2,0,5,0,61
DS571220,35636,35682,1,1,0,3,0,62
DS571220,43919,43971,1,1,0,349,0,75
DS571220,46087,46130,2,2,0,3,0,72
DS571220,50952,51003,1,1,0,1,0,66
DS571220,50952,51029,1,1,0,2,0,40
DS571220,51258,51330,2,2,0,1,0,54
DS571221,8406,8459,1,1,0,30,0,73
DS571221,12200,12312,0,0,0,4,0,63
DS571221,17576,17634,2,2,0,26,0,72
DS571221,20622,20687,2,2,0,4,0,46
DS571221,54806,54865,1,1,0,67,0,54
DS571221,55010,55066,1,1,0,52,0,72
DS571222,5720,6085,0,0,0,5,0,65
DS571222,6037,6114,2,2,0,2,0,26
DS571222,7247,7294,1,1,0,1,0,59
DS571222,12964,13019,1,1,0,140,0,75
DS571222,14823,14886,2,2,0,7,0,75
DS571222,19960,20012,2,2,0,39,0,72
DS571222,21113,21186,2,2,0,1,0,35
DS571222,21133,21186,2,2,0,25,0,70
DS571222,24042,24158,1,1,0,451,0,75
DS571222,36442,36501,2,2,0,9,0,72
DS571222,36452,36501,2,2,0,712,0,75
DS571222,36748,36794,2,2,0,567,0,75
DS571222,38325,38378,2,2,0,16,0,61
DS571222,40731,40808,2,2,0,1,0,25
DS571222,45270,45351,2,2,0,11,0,63
DS571222,47330,47387,1,1,0,71,0,75
DS571222,53317,53416,2,2,0,2,0,50
DS571223,6216,6273,1,1,0,225,0,75
DS571223,6434,6495,1,1,0,2,0,32
DS571223,6434,6499,1,1,0,1,0,75
DS571223,6434,6520,1,1,0,1,0,52
DS571223,6434,6559,1,1,0,161,0,74
DS571223,6434,6563,1,1,0,1,0,30
DS571223,6434,6598,1,1,0,1,0,14
DS571223,6457,6559,1,1,0,1,0,17
DS571223,12171,12317,1,1,0,1,0,33
DS571223,14535,14600,1,1,0,254,0,75
DS571223,15905,15954,2,2,0,1,0,20
DS571223,16587,16636,1,1,0,22,0,68
DS571223,16816,16871,1,1,0,1,0,60
DS571223,16816,16874,1,1,0,1,0,59
DS571223,17266,17329,1,1,0,13,0,74
DS571223,17855,17900,1,1,0,187,0,73
DS571223,30432,30477,1,1,0,2,0,61
DS571223,30432,30491,1,1,0,25,0,74
DS571223,37149,37196,1,1,0,15,0,70
DS571223,38977,39006,0,0,0,4,0,44
DS571223,39658,39691,2,2,0,3,0,24
DS571223,50433,50484,2,2,0,5,0,55
DS571223,50433,50489,2,2,0,1,0,17
DS571223,50592,50643,2,2,0,13,0,70
DS571224,16026,16073,2,2,0,18,0,67
DS571224,17087,17135,1,1,0,1,0,72
DS571224,17087,17155,1,1,0,310,0,75
DS571224,17493,17544,1,1,0,238,0,47
DS571224,17497,17544,1,1,0,2,0,47
DS571224,19782,19936,1,1,0,2,0,47
DS571224,19864,19909,1,1,0,5,0,67
DS571224,19864,19913,1,1,0,60,0,74
DS571224,19864,19936,1,1,0,3227,0,75
DS571224,19864,19946,1,1,0,1,0,72
DS571224,19864,19984,1,1,0,4,0,61
DS571224,20158,20265,1,1,0,3,0,63
DS571224,33583,33643,2,2,0,3,0,73
DS571224,39742,39877,1,1,0,2,0,69
DS571224,40622,40718,0,0,0,5,0,74
DS571224,47864,47920,1,1,0,19,0,68
DS571224,49046,49093,1,1,0,6,0,65
DS571224,51315,51404,1,1,0,103,0,74
DS571224,53921,53970,2,2,0,127,0,75
DS571225,7734,7801,1,1,0,21,0,64
DS571225,9356,9409,2,4,0,1,0,34
DS571225,13743,13802,1,1,0,3,0,72
DS571225,16570,16642,2,2,0,2,0,60
DS571225,16598,16642,2,2,0,75,0,74
DS571225,36129,36175,1,1,0,150,0,64
DS571225,36129,36210,1,1,0,1,0,53
DS571225,36482,36550,1,1,0,95,0,74
DS571225,36482,36557,1,1,0,3,0,51
DS571225,38231,38695,1,3,0,1,0,37
DS571225,38615,38683,2,2,0,1,0,65
DS571225,38891,39031,1,1,0,1,0,25
DS571225,46565,46603,2,2,0,1,0,13
DS571225,50450,50516,2,2,0,1,0,67
DS571225,50468,50516,2,2,0,169,0,74
DS571226,7745,7877,1,1,0,1,0,37
DS571226,14084,14133,2,2,0,1,0,40
DS571226,14226,14290,2,2,0,16,0,67
DS571226,15118,15176,1,1,0,1,0,55
DS571226,15124,15176,1,1,0,205,0,75
DS571226,22086,22209,2,2,0,1,0,39
DS571226,27278,27365,1,1,0,420,0,74
DS571226,27314,27365,1,1,0,1,0,53
DS571226,27440,27559,1,1,0,1,0,63
DS571226,27467,27559,1,1,0,260,0,75
DS571226,27467,27563,1,1,0,5,0,28
DS571226,28961,29010,2,2,0,131,0,75
DS571226,29838,29891,2,2,0,45,0,74
DS571226,30911,30985,2,6,0,3,0,59
DS571226,31308,31363,2,2,0,28,0,62
DS571226,32851,33023,1,1,0,1,0,40
DS571226,39206,39291,1,1,0,2,0,33
DS571226,49098,49137,1,1,0,1,0,60
DS571227,7273,7341,2,2,0,162,0,72
DS571227,7814,7895,1,1,0,351,0,74
DS571227,12380,12448,1,1,0,21,0,73
DS571227,12798,12860,1,1,0,5,0,66
DS571227,12996,13078,1,1,0,1,0,48
DS571227,13001,13078,1,1,0,3,0,75
DS571227,13005,13078,1,1,0,576,0,75
DS571227,14699,14761,1,5,0,1,0,24
DS571227,16516,16571,2,2,0,155,0,73
DS571227,22831,22889,2,2,0,99,0,59
DS571227,22986,23046,2,2,0,107,0,55
DS571227,23488,23550,2,2,0,206,0,75
DS571227,23564,23619,1,1,0,1,0,40
DS571227,26191,26232,1,1,0,22,0,69
DS571227,27431,27482,1,1,0,23,0,74
DS571227,31389,31454,2,2,0,2,0,24
DS571227,34575,34665,1,1,0,2,0,30
DS571227,40412,40475,1,1,0,3,0,59
DS571227,40635,40714,2,2,0,21,0,71
DS571227,42008,42053,2,2,0,63,0,74
DS571227,44772,44822,2,2,0,6,0,75
DS571227,51407,51431,2,2,0,1,0,16
DS571227,52588,52731,2,2,0,18,0,75
DS571227,53187,54006,1,1,0,10,0,13
DS571227,53344,53400,2,2,0,127,0,74
DS571227,53495,53595,2,2,0,209,0,75
DS571227,53495,53613,2,2,0,1,0,12
DS571227,54108,54249,0,0,0,9,0,66
DS571227,55638,55689,2,2,0,11,0,62
DS571228,15494,15564,1,1,0,7,0,73
DS571228,16800,16944,1,1,0,88,0,74
DS571228,19507,19582,2,2,0,18,0,73
DS571228,34573,34620,1,1,0,3,0,74
DS571228,35118,35138,2,2,0,4,0,28
DS571228,37846,37899,2,4,0,1,0,16
DS571228,38377,38449,2,2,0,1,0,51
DS571228,39770,39799,2,2,0,1,0,65
DS571228,46132,46181,2,2,0,3,0,36
DS571228,46136,46181,2,2,0,622,0,75
DS571228,46803,46858,1,1,0,14,0,73
DS571228,49986,50051,2,2,0,9,0,64
DS571229,11600,11659,2,2,0,21,0,63
DS571229,12458,12527,2,2,0,23,0,73
DS571229,16938,16981,1,1,0,1,0,33
DS571229,16938,16987,1,1,0,263,0,74
DS571229,21627,21653,1,1,0,5,0,73
DS571229,24895,24955,1,1,0,2,0,72
DS571229,24899,24955,1,1,0,1,0,54
DS571229,31454,32263,2,2,0,2,0,53
DS571229,33037,33095,1,1,0,91,0,75
DS571229,33847,33894,2,2,0,68,0,75
DS571229,37492,37708,1,1,0,1,0,47
DS571230,6586,6618,0,0,0,3,0,62
DS571230,6781,6830,2,2,0,1,0,41
DS571230,9667,9708,2,2,0,2,0,57
DS571230,11963,12011,1,1,0,2,0,27
DS571230,13079,13137,1,1,0,74,0,75
DS571230,24473,24535,2,2,0,1,0,55
DS571230,24475,24535,2,2,0,54,0,74
DS571230,29520,29565,2,2,0,191,0,74
DS571230,29762,29833,2,2,0,4,0,55
DS571230,29780,29833,2,2,0,409,0,75
DS571230,31366,31416,2,2,0,52,0,74
DS571230,43145,43193,1,1,0,38,0,69
DS571230,47531,47595,2,2,0,1,0,12
DS571230,50325,50383,2,2,0,41,0,69
DS571230,54391,54461,2,2,0,4,0,34
DS571231,7106,7129,0,0,0,17,0,68
DS571231,10582,10665,2,2,0,3,0,67
DS571231,13797,14062,1,1,0,1,0,50
DS571231,14900,14923,2,2,0,1,0,48
DS571231,17398,17481,1,1,0,26,0,75
DS571231,18402,18517,2,2,0,1,0,56
DS571231,30352,30428,1,1,0,1,0,47
DS571231,33376,33423,0,0,0,3,0,54
DS571231,33448,33498,0,0,0,3,0,44
DS571231,33478,33603,1,3,0,2,0,38
DS571231,33794,33985,1,1,0,4,0,74
DS571231,33824,33997,1,1,0,1,0,13
DS571231,33833,33868,1,1,0,1,0,53
DS571231,33833,33883,1,1,0,1,0,68
DS571231,33833,33970,1,1,0,1,0,28
DS571231,33869,33970,1,1,0,2,0,52
DS571231,33884,34024,1,1,0,1,0,30
DS571231,33971,34024,1,1,0,2,0,26
DS571231,33986,34015,1,1,0,1,0,46
DS571231,36485,36534,2,2,0,12,0,54
DS571231,42360,42442,1,1,0,1,0,62
DS571231,42360,42496,1,1,0,74,0,73
DS571231,42360,42512,1,1,0,1,0,27
DS571231,42364,42496,1,1,0,1,0,40
DS571231,51003,51058,2,2,0,70,0,71
DS571231,51436,51535,2,2,0,1,0,25
DS571231,51479,51535,2,2,0,123,0,75
DS571231,51672,51731,2,2,0,4,0,60
DS571232,10038,10085,2,2,0,3,0,56
DS571232,14627,14730,1,1,0,8,0,56
DS571232,16956,17002,1,1,0,76,0,73
DS571232,22975,23014,2,2,0,1,0,17
DS571232,30985,31089,1,1,0,1,0,17
DS571232,32317,32389,1,1,0,2,0,30
DS571232,33501,33555,1,1,0,87,0,74
DS571232,39164,39215,2,2,0,54,0,71
DS571232,40262,40379,2,2,0,51,0,75
DS571232,41687,41789,1,1,0,23,0,72
DS571232,49232,49294,1,1,0,63,0,72
DS571232,53966,54454,1,1,0,1,0,41
DS571232,54078,54308,0,0,0,4,0,42
DS571232,54091,54129,1,1,0,2,0,51
DS571232,54280,54339,1,1,0,1,0,52
DS571232,54280,54543,1,1,0,2,0,44
DS571232,54280,54738,1,1,0,1,0,21
DS571232,54658,54706,1,1,0,1,0,57
DS571233,3857,3909,1,1,0,1,0,35
DS571233,4353,4416,1,1,0,2,0,70
DS571233,4555,4612,1,1,0,3,0,40
DS571233,9715,9763,2,2,0,46,0,72
DS571233,12200,12255,1,1,0,6,0,14
DS571233,19698,19746,1,1,0,1,0,20
DS571233,22806,22857,2,2,0,2,0,42
DS571233,23001,23062,2,2,0,3,0,45
DS571233,23535,23609,2,2,0,1,0,71
DS571233,23867,23913,1,1,0,42,0,66
DS571233,27115,27469,1,1,0,1,0,34
DS571233,29000,29029,2,2,0,1,0,40
DS571233,29439,29493,1,1,0,54,0,75
DS571233,31196,31368,1,1,0,26,0,72
DS571233,33471,33528,2,2,0,2,0,41
DS571233,33475,33528,2,2,0,120,0,73
DS571233,33777,33882,1,1,0,1,0,59
DS571233,36325,36381,1,1,0,1,0,36
DS571233,36325,36393,1,1,0,1,0,68
DS571233,37721,37831,2,2,0,90,0,74
DS571233,37785,37831,2,2,0,1,0,34
DS571233,37986,38088,2,2,0,1,0,72
DS571233,38034,38088,2,2,0,1,0,66
DS571233,38043,38088,2,2,0,135,0,75
DS571233,38717,38785,1,1,0,115,0,75
DS571233,38717,38789,1,1,0,1,0,25
DS571233,41043,41117,2,2,0,8,0,68
DS571233,41043,41156,2,2,0,2,0,62
DS571233,53738,53863,1,1,0,1,0,48
DS571234,9525,10076,1,3,0,1,0,33
DS571234,10065,10136,1,3,0,1,0,42
DS571234,30734,30777,1,1,0,8,0,58
DS571234,33322,33366,1,1,0,1,0,39
DS571234,33322,33411,1,1,0,3,0,21
DS571234,33322,33477,1,1,0,1,0,39
DS571234,33367,33411,1,1,0,12,0,63
DS571234,33370,33456,1,1,0,1,0,45
DS571234,33412,33456,1,1,0,20,0,57
DS571234,33412,33477,1,1,0,2,0,54
DS571234,33478,33522,1,1,0,8,0,68
DS571234,33502,33522,1,1,0,4,0,29
DS571234,33628,33663,2,2,0,1,0,32
DS571234,35508,35984,1,1,0,1,0,70
DS571234,35547,36086,2,2,0,1,0,55
DS571234,35649,36188,2,2,0,1,0,42
DS571234,35898,36470,2,2,0,1,0,17
DS571234,36057,36086,2,2,0,1,0,61
DS571234,36102,36704,2,2,0,1,0,25
DS571234,36144,36704,2,2,0,1,0,58
DS571234,36278,37010,1,1,0,1,0,61
DS571234,36393,37124,1,1,0,1,0,53
DS571234,36471,36704,2,2,0,4,0,47
DS571234,36489,37187,2,2,0,1,0,18
DS571234,36558,36779,1,1,0,3,0,69
DS571234,36615,37091,1,1,0,1,0,50
DS571234,36618,36689,2,2,0,2,0,19
DS571234,36642,36689,2,2,0,1,0,50
DS571234,36654,36689,2,2,0,2,0,73
DS571234,36666,36689,2,2,0,45,0,73
DS571234,36666,37349,2,2,0,2,0,28
DS571234,36705,37364,2,2,0,1,0,55
DS571234,36780,37289,1,1,0,1,0,47
DS571234,36834,37364,2,2,0,1,0,16
DS571234,37056,37751,2,2,0,2,0,64
DS571234,37203,37364,2,2,0,3,0,42
DS571234,37383,37511,2,2,0,1,0,54
DS571234,37506,37835,1,1,0,1,0,37
DS571234,37869,37895,1,1,0,1,0,13
DS571234,39923,40069,2,2,0,1,0,60
DS571234,48440,48501,2,2,0,2,0,39
DS571234,49802,49842,2,2,0,2,0,71
DS571235,6350,6447,2,2,0,1,0,58
DS571235,12990,13048,2,2,0,14,0,70
DS571235,25194,25248,2,2,0,22,0,70
DS571235,28935,28984,1,1,0,35,0,74
DS571235,31777,31868,2,2,0,1,0,37
DS571235,31777,31909,2,2,0,17,0,53
DS571235,32896,32948,2,2,0,22,0,70
DS571235,35358,35405,2,2,0,2,0,68
DS571235,43902,43960,2,2,0,152,0,75
DS571235,44434,44493,2,2,0,12,0,71
DS571235,45538,45589,2,2,0,17,0,69
DS571235,45942,46005,1,1,0,46,0,74
DS571235,48677,48746,2,2,0,1,0,14
DS571235,48691,48746,2,2,0,63,0,66
DS571235,51160,51220,2,2,0,17,0,67
DS571235,51295,51347,2,2,0,26,0,72
DS571236,1565,1629,1,1,0,1,0,66
DS571236,9072,9140,1,1,0,6,0,54
DS571236,9267,9327,1,1,0,7,0,75
DS571236,21369,21420,1,1,0,54,0,75
DS571236,22688,22739,2,2,0,18,0,67
DS571236,39242,39291,1,1,0,1,0,75
DS571236,39242,39294,1,1,0,2,0,36
DS571236,52368,52418,1,1,0,1,0,30
DS571237,12047,12100,1,1,0,2,0,17
DS571237,12955,13006,1,1,0,18,0,74
DS571237,14526,14592,2,2,0,69,0,75
DS571237,21658,21725,1,1,0,78,0,74
DS571237,24362,24407,2,2,0,1,0,26
DS571237,33875,33927,2,2,0,1,0,20
DS571237,44387,44450,1,1,0,1,0,42
DS571237,53195,53244,1,1,0,11,0,68
DS571238,4462,4521,1,1,0,8,0,60
DS571238,8674,8785,1,1,0,2,0,28
DS571238,10021,10067,1,1,0,8,0,74
DS571238,15874,15934,1,1,0,4,0,70
DS571238,16769,16824,1,1,0,4,0,74
DS571238,16957,17007,1,1,0,173,0,73
DS571238,16957,17028,1,1,0,3,0,46
DS571238,16957,17034,1,1,0,1,0,67
DS571238,21451,21515,1,1,0,122,0,74
DS571238,31273,31323,2,2,0,1,0,39
DS571238,32615,32738,2,2,0,1,0,64
DS571238,34333,34382,2,2,0,44,0,75
DS571238,35550,35598,1,1,0,19,0,75
DS571238,40937,41004,2,2,0,1,0,58
DS571238,43562,43618,1,1,0,3,0,39
DS571239,2570,2637,1,1,0,2,0,56
DS571239,2570,2666,1,1,0,1,0,40
DS571239,2570,2671,1,1,0,535,0,65
DS571239,2570,2686,1,1,0,1,0,37
DS571239,2921,3044,1,1,0,295,0,74
DS571239,3551,3608,1,1,0,173,0,74
DS571239,3551,3615,1,1,0,2,0,65
DS571239,9533,9587,1,1,0,1,0,57
DS571239,13796,13842,2,2,0,125,0,54
DS571239,13796,13856,2,2,0,1,0,22
DS571239,49006,49067,2,2,0,1,0,65
DS571239,49018,49067,2,2,0,186,0,75
DS571240,19018,19078,2,2,0,17,0,67
DS571240,19809,19862,1,1,0,5,0,64
DS571240,19809,19867,1,1,0,32,0,75
DS571240,21423,21470,2,2,0,97,0,75
DS571240,23879,23966,2,2,0,5,0,52
DS571240,26297,26348,0,0,0,3,0,52
DS571240,32114,32186,2,2,0,1,0,34
DS571240,34861,34898,1,1,0,1,0,25
DS571240,34904,35010,1,1,0,1,0,18
DS571240,35036,35056,1,1,0,1,0,67
DS571240,36608,36748,1,1,0,1,0,56
DS571240,36752,36991,1,1,0,2,0,49
DS571240,36872,36991,1,1,0,2,0,58
DS571240,36983,37099,1,1,0,1,0,12
DS571240,41599,41648,1,1,0,21,0,74
DS571240,41809,41859,1,1,0,19,0,68
DS571240,41986,42043,1,1,0,5,0,70
DS571240,43045,43247,2,2,0,1,0,39
DS571241,6783,6834,2,2,0,26,0,71
DS571241,7696,7935,1,1,0,1,0,20
DS571241,7747,7828,0,0,0,15,0,70
DS571241,9862,9919,1,1,0,3,0,51
DS571241,11044,11103,1,1,0,45,0,72
DS571241,13680,13733,2,2,0,8,0,75
DS571241,20163,20214,2,2,0,1,0,42
DS571241,21808,21867,1,1,0,1,0,38
DS571241,22585,22623,1,1,0,1,0,38
DS571241,31802,31835,2,2,0,2,0,20
DS571241,32365,32420,1,1,0,22,0,74
DS571241,34956,35010,1,1,0,6,0,13
DS571241,36207,36254,1,1,0,114,0,74
DS571241,36207,36289,1,1,0,1,0,58
DS571241,41879,41941,2,2,0,7,0,72
DS571241,49603,49651,1,1,0,1,0,59
DS571242,13021,13083,1,1,0,29,0,73
DS571242,13799,13849,1,1,0,26,0,71
DS571242,13799,13883,1,1,0,3,0,55
DS571242,13939,13986,1,1,0,43,0,75
DS571242,16906,16963,2,2,0,1,0,48
DS571242,17031,17084,1,1,0,39,0,75
DS571242,18374,18453,2,2,0,4,0,56
DS571242,21460,21516,1,1,0,3,0,14
DS571242,28812,28835,1,1,0,2,0,41
DS571242,36657,36725,2,2,0,28,0,68
DS571242,37998,38041,2,2,0,2,0,25
DS571242,38862,38912,1,1,0,15,0,71
DS571242,43607,43668,1,1,0,8,0,74
DS571242,45038,45079,1,1,0,2,0,67
DS571242,45569,45798,1,1,0,1,0,48
DS571242,45665,45802,1,1,0,49,0,71
DS571242,46030,46077,1,1,0,192,0,72
DS571242,47762,47820,1,1,0,94,0,74
DS571242,47943,47993,1,1,0,59,0,71
